date,CNG/LPG,Diesel,Other/Unknown,Petrol,Electrified (EV + Hybrid),Electrified_Share_YoY_Change (pp)
2007-10-01,0.17296504009644112,37.146301468330925,2.881253135459331,59.77102723263423,0.028453123479068237,4.0669353343125714e-05
2007-11-01,0.15916491474729255,35.437405081339904,2.4909309157951283,61.88862435090559,0.02387473721209388,-0.004578386266974356
2007-12-01,0.12658019759662015,38.06858345251599,2.795449688481202,58.97157699199421,0.03780966941197745,0.013934932199883569
2008-01-01,0.14545149821028816,37.03865538170543,2.190750960698167,60.600600960099605,0.02454119928650952,-0.013268470125467929
2008-02-01,0.09915610309381309,42.419551586140976,3.110933565410927,54.31329048458087,0.0570682607734176,0.03252706148690808
2008-03-01,0.08837886916475064,43.44511879362843,3.3024697751172054,53.14124738488307,0.022785177206537274,-0.034283083566880326
2008-04-01,0.08306096539801734,41.54939088625375,2.282488317441452,56.067502228464924,0.017557602441857324,-0.00522757476467995
2008-05-01,0.07734000286906463,41.443014763208616,2.227891050389507,56.2330428925161,0.018711291016709184,0.0011536885748518605
2008-06-01,0.12311457765064948,44.101558468366186,2.646594812969052,53.09113427598307,0.037597865031036674,0.01888657401432749
2008-07-01,0.16777804749189668,43.33385689603473,2.4995359330601286,53.93171790441649,0.06711121899675866,0.029513353965721988
2008-08-01,0.11685800106982679,42.97247253425503,2.3231699790149363,54.53729992182035,0.05019956383985517,-0.016911655156903495
2008-09-01,0.10646151455103547,42.05773788708863,2.3429304114698684,55.449353071453544,0.043517115436919614,-0.0066824484029355535
2008-10-01,0.1451061316455327,39.596473702248055,1.8922131237193835,58.33485245112694,0.03135459126008998,-0.012162524176829635
2008-11-01,0.06744958143787519,41.02283543051569,2.123912375499314,56.75282726162194,0.03297535092518342,0.001620759665093445
2008-12-01,0.06187174749546556,41.38202837624803,2.72913735527944,55.78712728628821,0.03983523468886139,0.006859883763677965
2009-01-01,0.10145333457815951,36.22319733607195,1.8890237450595961,61.762051473563005,0.024274110727289702,-0.015561123961571686
2009-02-01,0.09018466719744102,39.50370250332908,2.2680034664731457,58.10922208678865,0.028887276211680323,0.00461316548439062
2009-03-01,0.07702230515861586,42.01034478440017,2.520445351735194,55.36213007376608,0.03005748493994765,0.0011702087282673274
2009-04-01,0.06847257254249842,39.93488118611264,2.068849870391202,57.89775228300134,0.030044087952320733,-1.3396987626916601e-05
2009-05-01,0.06412311638345623,41.72027313718936,2.0226068093292313,56.178671560033564,0.01432537706438916,-0.015718710887931572
2009-06-01,0.051235488682793956,43.25248070562293,1.9034956871392439,54.77916855827226,0.013619560282768015,-0.0007058167816211443
2009-07-01,0.06928435559250722,43.559704218787395,2.084829245556353,54.261617726717304,0.024564453346434378,0.010944893063666363
2009-08-01,0.05705292150304938,40.51282051282051,1.9784903928126434,57.43458587448357,0.017050298380221655,-0.007514154966212723
2009-09-01,0.04800646823993128,40.52882914750619,1.9373136591035425,57.46058416291879,0.025266562231542777,0.008216263851321123
2009-10-01,0.04191982706808689,39.079885048763366,1.530326217063895,59.33120198790891,0.01666691919574539,-0.008599643035797386
2009-11-01,0.036350631152490896,41.416267493741245,1.9400683626385868,56.58855189638897,0.01876161607870498,0.0020946968829595874
2009-12-01,0.04789875715330123,40.92444601305871,1.8277157334812313,57.18859505382308,0.011344442483676607,-0.007417173595028371
2010-01-01,0.05140600362807757,39.55395406082714,1.5990232859310665,58.78820232216736,0.007414327446357341,-0.003930115037319266
2010-02-01,0.03542976829973584,42.762167259767935,2.1330804620458608,55.06202814582476,0.007294364061710319,-0.00011996338464702154
2010-03-01,0.03988340468502717,42.069354694998026,2.076058501317425,55.80155036128425,0.01315303771527492,0.005858673653564601
2010-04-01,0.037844768666790936,44.16258564497088,2.086545902315309,53.702291585469865,0.010732098577149667,-0.002420939138125253
2010-05-01,0.04114797903931863,43.03037514067156,1.5661019974121393,55.35345122477208,0.008923658104912474,-0.0018084404722371935
2010-06-01,0.029833730228494407,43.95201031394674,1.7591245931158666,54.236123319854876,0.02290804285402249,0.013984384749110018
